transaction_id,customer_id,customer_age,income_band,tenure_months,merchant_type,channel,region,hour,day_of_week,week,avg_prev_amount,daily_txn_count,days_since_last_txn,amount,amount_ratio,is_foreign,card_present,high_risk_merchant,night_txn,weekend,risk_score,loss_amount,fraud
9641,100895,35,2,45,grocery,pos,Thessaly,9,2,40,84.29,5,3.0,16.02,0.19,0,1,0,0,0,21.87,0.0,0
9642,101786,53,1,40,electronics,online,Attica,0,0,31,96.32,3,9.0,134.45,1.4,0,0,1,1,0,35.43,0.0,0
9643,101123,39,2,55,electronics,pos,Attica,18,5,39,66.08,3,0.0,29.76,0.45,0,1,1,0,1,26.82,0.0,0
9644,100686,42,3,12,grocery,mobile,Thessaly,5,5,41,49.75,3,7.0,44.77,0.9,1,0,0,1,1,35.34,0.0,0
9645,101183,40,2,86,fashion,online,Attica,9,3,38,30.58,5,1.0,32.52,1.06,0,0,0,0,0,24.99,0.0,0
9646,101662,33,3,26,grocery,online,Aegean,4,5,29,33.08,3,13.0,73.08,2.21,0,0,0,1,1,31.28,0.0,0
9647,100938,27,2,69,travel,online,Crete,21,4,47,66.59,4,,97.77,1.47,1,0,1,0,0,37.22,0.0,0
9648,101760,75,1,29,utility,pos,Aegean,19,5,28,26.84,4,6.0,25.45,0.95,0,1,0,0,1,24.74,0.0,0
9649,102451,50,1,32,restaurant,mobile,Thessaly,22,6,19,27.39,6,8.0,37.47,1.37,0,0,0,0,1,25.53,0.0,0
9650,101028,44,1,46,grocery,online,Aegean,18,2,15,27.06,1,5.0,13.23,0.49,0,0,0,0,0,23.45,0.0,0
9651,100738,64,2,35,restaurant,pos,Crete,2,4,18,46.95,1,0.0,65.44,1.39,0,1,0,1,0,29.87,0.0,0
9652,101005,22,3,70,utility,mobile,Attica,15,4,44,35.77,1,0.0,20.83,0.58,0,0,0,0,0,23.78,0.0,0
9653,102095,39,2,81,fashion,online,Thessaly,10,6,50,78.26,3,0.0,60.4,0.77,1,0,0,0,1,29.35,0.0,0
9654,100447,35,3,26,fuel,online,Attica,16,4,23,26.84,4,2.0,33.81,1.26,0,0,0,0,0,25.35,0.0,0
9655,102434,36,3,72,grocery,online,Central_Macedonia,16,1,16,91.73,4,4.0,17.36,0.19,0,0,0,0,0,21.86,0.0,0
9656,101034,42,2,13,restaurant,pos,Attica,15,6,29,27.32,5,5.0,70.48,2.58,0,1,0,0,1,27.03,0.0,0
9657,102104,37,4,37,fuel,pos,Thessaly,15,5,20,32.27,1,2.0,56.27,1.74,0,1,0,0,1,26.08,0.0,0
9658,101967,21,2,43,utility,pos,Thessaly,19,0,33,47.81,4,4.0,27.74,0.58,0,1,0,0,0,23.77,0.0,0
9659,101958,30,2,26,utility,mobile,Aegean,20,5,3,53.59,3,0.0,26.3,0.49,0,0,0,0,1,23.46,0.0,0
9660,102272,31,2,18,utility,online,Attica,12,1,29,44.9,3,1.0,39.87,0.89,0,0,0,0,0,24.61,0.0,0
9661,100462,37,1,20,gaming,online,Aegean,0,1,12,37.45,1,0.0,58.15,1.55,0,0,1,1,0,35.83,0.0,0
9662,101484,31,2,42,restaurant,pos,Thessaly,0,2,24,49.21,4,2.0,69.27,1.41,0,1,0,1,0,29.89,0.0,0
9663,100247,40,3,35,gaming,mobile,Attica,0,2,33,47.28,5,3.0,468.26,9.9,0,0,1,1,0,43.6,0.0,0
9664,100748,40,1,24,restaurant,pos,Attica,20,5,26,23.44,2,20.0,31.53,1.35,0,1,0,0,1,25.5,0.0,0
9665,100101,18,3,17,grocery,pos,Attica,10,1,50,29.91,3,0.0,18.29,0.61,0,1,0,0,0,23.87,0.0,0
9666,101705,29,2,44,fashion,mobile,Attica,11,6,6,48.07,3,13.0,35.43,0.74,0,0,0,0,1,24.23,0.0,0
9667,101519,45,2,58,utility,online,Crete,6,0,21,50.97,3,4.0,87.2,1.71,0,0,0,0,0,26.04,0.0,0
9668,101850,41,2,40,gaming,mobile,Attica,22,1,43,59.6,3,2.0,45.0,0.76,1,0,1,0,0,34.69,0.0,0
9669,100440,21,3,55,fuel,online,Central_Macedonia,5,3,18,35.89,2,28.0,39.56,1.1,0,0,0,1,0,29.19,0.0,0
9670,100830,52,4,36,fuel,pos,Crete,21,3,5,94.8,4,0.0,48.8,0.51,1,1,0,0,0,28.23,0.0,0
9671,101690,49,2,20,fashion,pos,Central_Macedonia,16,6,32,93.98,6,0.0,90.89,0.97,1,1,0,0,1,30.01,0.0,0
9672,102066,70,2,28,grocery,mobile,Aegean,9,4,52,39.52,5,1.0,16.7,0.42,0,0,0,0,0,23.19,0.0,0
9673,102214,63,2,34,restaurant,pos,Attica,15,3,48,20.59,4,7.0,51.58,2.51,0,1,0,0,0,26.95,0.0,0
9674,100184,32,3,54,restaurant,online,Central_Macedonia,22,1,51,28.77,4,5.0,60.35,2.1,0,0,0,0,0,26.52,0.0,0
9675,101006,40,1,20,grocery,pos,Aegean,1,0,22,26.13,6,0.0,27.84,1.07,0,1,0,1,0,29.09,0.0,0
9676,100026,42,2,9,grocery,pos,Attica,1,5,46,16.34,4,12.0,34.45,2.11,0,1,0,1,1,31.13,0.0,0
9677,102046,57,1,31,fashion,online,Central_Macedonia,4,4,1,35.42,3,1.0,44.82,1.27,1,0,0,1,0,36.63,0.0,0
9678,100307,39,1,31,grocery,mobile,Aegean,15,3,4,40.42,3,5.0,15.17,0.38,0,0,0,0,0,22.98,0.0,0
9679,102055,58,1,56,utility,pos,Central_Macedonia,12,3,40,39.23,3,1.0,60.12,1.53,1,1,0,0,0,31.43,0.0,0
9680,100390,45,1,15,utility,pos,Aegean,16,6,2,17.8,2,6.0,25.75,1.45,0,1,0,0,1,25.66,0.0,0
9681,100038,32,1,22,restaurant,pos,Aegean,9,3,32,13.96,2,0.0,13.83,0.99,0,1,0,0,0,24.84,0.0,0
9682,102197,28,2,33,electronics,pos,Attica,20,3,33,55.09,1,17.0,68.19,1.24,0,1,1,0,0,29.52,0.0,0
9683,101097,54,1,8,grocery,online,Thessaly,11,3,11,89.91,3,0.0,22.02,0.24,0,0,0,0,0,22.26,0.0,0
9684,101062,54,4,21,fashion,pos,Crete,11,5,9,109.8,3,17.0,73.42,0.67,0,1,0,0,1,24.04,0.0,0
9685,101616,55,1,18,grocery,pos,Aegean,11,1,9,33.36,4,1.0,20.11,0.6,0,1,0,0,0,23.84,0.0,0
9686,100687,18,3,53,fuel,online,Central_Macedonia,5,0,49,32.67,7,0.0,47.86,1.47,1,0,0,1,0,37.21,0.0,0
9687,101726,40,3,20,gaming,online,Thessaly,23,6,11,37.47,5,5.0,90.0,2.4,0,0,1,1,1,37.52,0.0,0
9688,101072,57,3,49,fuel,pos,Attica,1,3,35,60.72,3,7.0,64.97,1.07,0,1,0,1,0,29.1,0.0,0
9689,100681,25,1,117,fuel,mobile,Crete,0,4,45,26.11,3,5.0,72.59,2.78,0,0,0,1,0,32.02,0.0,0
9690,100987,49,4,61,gaming,pos,Thessaly,11,2,45,49.47,5,9.0,148.59,3.0,0,1,1,0,0,32.27,0.0,0
9691,100015,35,1,52,grocery,pos,,16,2,15,32.86,5,0.0,11.11,0.34,1,1,0,0,0,27.13,0.0,0
9692,100753,31,1,79,grocery,mobile,Attica,10,1,52,57.29,2,1.0,14.77,0.26,0,0,0,0,0,22.35,0.0,0
9693,101478,33,1,63,electronics,pos,Attica,18,4,19,61.15,5,1.0,35.07,0.57,1,1,1,0,0,33.71,0.0,0
9694,100344,61,2,59,utility,mobile,Aegean,8,3,49,77.79,1,21.0,133.8,1.72,0,0,0,0,0,26.05,0.0,0
9695,100296,53,1,28,fashion,online,Crete,5,4,15,18.96,3,11.0,64.05,3.38,1,0,0,1,0,40.67,0.0,0
9696,101639,41,3,38,utility,mobile,Attica,15,5,6,42.77,2,,33.58,0.79,0,0,0,0,1,24.36,0.0,0
9697,101070,68,2,29,gaming,pos,Central_Macedonia,5,2,30,48.46,4,3.0,200.0,4.13,0,1,1,1,0,39.75,0.0,0
9698,100341,21,4,50,grocery,pos,Aegean,12,3,52,45.2,3,20.0,22.47,0.5,1,1,0,0,0,28.13,0.0,0
9699,101869,34,2,9,restaurant,mobile,Aegean,15,4,38,31.01,7,1.0,117.2,3.78,0,0,0,0,0,28.01,0.0,0
9700,101938,61,1,42,grocery,online,Attica,2,5,4,67.86,6,5.0,79.47,1.17,0,0,0,1,1,29.36,0.0,0
9701,100086,40,2,62,gaming,mobile,Thessaly,5,0,43,117.68,2,15.0,98.8,0.84,1,0,1,1,0,41.84,0.0,0
9702,100504,40,1,25,gaming,pos,Central_Macedonia,1,2,41,22.5,2,2.0,17.13,0.76,0,1,1,1,0,33.25,0.0,0
9703,100925,41,4,22,fuel,online,Attica,5,1,50,39.74,3,8.0,39.19,0.99,0,0,0,1,0,28.87,0.0,0
9704,101828,37,3,40,fashion,pos,Thessaly,21,2,39,29.36,8,0.0,99.33,3.38,0,1,0,0,0,27.72,0.0,0
9705,100185,53,2,48,restaurant,pos,Attica,0,6,22,35.22,1,9.0,47.6,1.35,0,1,0,1,1,29.77,0.0,0
9706,102013,32,3,20,grocery,pos,Central_Macedonia,17,1,12,104.96,6,10.0,28.14,0.27,0,1,0,0,0,22.41,0.0,0
9707,100798,74,3,38,restaurant,online,Attica,4,5,50,35.62,4,7.0,114.14,3.2,0,0,0,1,1,32.49,0.0,0
9708,100313,25,4,51,gaming,pos,Attica,11,5,20,63.39,1,6.0,64.65,1.02,0,1,1,0,1,28.96,0.0,0
9709,102158,62,3,50,fuel,pos,Attica,0,5,29,145.1,2,0.0,100.6,0.69,0,1,0,1,1,27.91,0.0,0
9710,100216,52,3,17,grocery,online,Aegean,11,1,33,58.16,2,0.0,62.69,1.08,0,0,0,0,0,25.01,0.0,0
9711,100323,34,2,13,gaming,mobile,Attica,22,0,52,62.31,3,1.0,38.6,0.62,0,0,1,0,0,27.62,0.0,0
9712,102373,45,1,28,electronics,pos,Crete,2,1,26,26.5,3,4.0,59.71,2.25,0,1,1,1,0,37.27,0.0,0
9713,101298,52,2,63,electronics,online,Attica,7,5,46,36.09,4,3.0,142.23,3.94,0,0,1,0,1,33.19,0.0,0
9714,101157,50,3,31,utility,mobile,Aegean,6,0,37,64.52,2,1.0,39.99,0.62,0,0,0,0,0,23.89,0.0,0
9715,101718,19,3,36,restaurant,pos,Crete,16,5,11,78.05,3,2.0,27.95,0.36,0,1,0,0,1,22.9,0.0,0
9716,101575,47,3,36,fuel,online,Aegean,19,2,7,24.9,2,9.0,63.26,2.54,1,0,0,0,0,33.11,0.0,0
9717,101533,25,4,13,grocery,mobile,Attica,6,6,34,65.79,3,5.0,51.91,0.79,0,0,0,0,1,24.37,0.0,0
9718,100058,55,3,43,fashion,online,Central_Macedonia,3,3,22,40.81,8,4.0,152.1,3.73,0,0,0,1,0,33.0,0.0,0
9719,101379,55,3,75,travel,pos,Attica,21,3,2,23.24,1,0.0,287.57,12.37,0,1,1,0,0,37.44,0.0,0
9720,100696,26,1,15,utility,online,Attica,2,3,38,27.13,3,7.0,45.13,1.66,0,0,0,1,0,30.39,0.0,0
9721,102019,18,3,50,fashion,online,Central_Macedonia,20,5,49,58.13,2,9.0,33.23,0.57,0,0,0,0,1,23.74,0.0,0
9722,101263,38,1,98,grocery,online,Thessaly,13,5,1,36.18,4,11.0,36.86,1.02,0,0,0,0,1,24.89,0.0,0
9723,100309,39,2,87,fashion,pos,Attica,18,6,49,62.8,2,0.0,40.14,0.64,0,1,0,0,1,23.95,0.0,0
9724,102215,42,2,25,utility,pos,Thessaly,20,2,34,51.69,1,5.0,26.5,0.51,0,1,0,0,0,23.54,0.0,0
9725,100710,47,3,42,gaming,online,Crete,16,5,50,32.06,3,0.0,106.77,3.33,0,0,1,0,1,32.62,0.0,0
9726,100678,40,3,35,fuel,pos,Central_Macedonia,9,0,29,34.96,1,2.0,16.06,0.46,0,1,0,0,0,23.34,0.0,0
9727,102340,43,2,52,fuel,mobile,Thessaly,7,4,19,63.94,4,6.0,31.35,0.49,0,0,0,0,0,23.45,0.0,0
9728,101937,32,2,52,restaurant,pos,Central_Macedonia,15,4,49,55.14,4,2.0,20.07,0.36,0,1,0,0,0,22.92,0.0,0
9729,102148,30,2,36,gaming,online,Aegean,12,0,31,60.22,4,6.0,30.92,0.51,0,0,1,0,0,27.14,0.0,0
9730,101655,49,2,21,gaming,pos,Thessaly,21,1,51,35.35,6,2.0,58.58,1.66,0,1,1,0,0,30.38,0.0,0
9731,102276,48,2,54,electronics,online,Aegean,18,6,14,84.12,2,1.0,76.75,0.91,0,0,1,0,1,28.65,0.0,0
9732,100288,38,1,20,restaurant,mobile,Attica,21,0,36,33.9,2,4.0,18.61,0.55,0,0,0,0,0,23.66,0.0,0
9733,101499,29,3,29,grocery,pos,Thessaly,9,3,32,165.4,2,0.0,16.02,0.1,0,1,0,0,0,20.91,0.0,0
9734,100733,61,1,30,utility,pos,Aegean,11,5,29,36.43,5,3.0,28.81,0.79,0,1,0,0,1,24.37,0.0,0
9735,100996,63,4,77,fashion,mobile,Attica,21,6,44,69.14,4,18.0,71.13,1.03,0,0,0,0,1,24.92,0.0,0
9736,100594,56,2,17,fashion,online,Central_Macedonia,7,1,28,76.92,4,0.0,89.61,1.16,0,0,0,0,0,25.18,0.0,0
9737,100512,50,3,35,electronics,online,Aegean,19,4,43,32.76,4,4.0,165.71,5.06,1,0,1,0,0,42.44,0.0,0
9738,101106,29,3,19,gaming,pos,Attica,13,5,24,49.53,3,13.0,19.26,0.39,0,1,1,0,1,26.46,0.0,0
9739,102295,57,2,25,grocery,mobile,Central_Macedonia,10,6,9,27.35,2,1.0,16.88,0.62,0,0,0,0,1,23.89,0.0,0
9740,101588,49,2,11,travel,online,Thessaly,22,4,41,42.96,2,0.0,125.38,2.92,0,0,1,0,0,32.18,0.0,0
9741,100873,30,2,24,restaurant,pos,Thessaly,6,1,34,21.0,3,6.0,23.01,1.1,0,1,0,0,0,25.05,0.0,0
9742,101083,50,1,14,restaurant,pos,Attica,16,6,18,63.21,2,0.0,56.43,0.89,1,1,0,0,1,29.78,0.0,0
9743,101324,36,1,29,utility,pos,Attica,8,6,1,49.21,2,16.0,46.52,0.95,1,1,0,0,1,29.94,0.0,0
9744,100611,52,3,31,restaurant,online,Attica,22,2,13,43.23,3,11.0,25.32,0.59,0,0,0,0,0,23.79,0.0,0
9745,101303,56,2,29,grocery,online,Attica,13,3,23,51.49,2,11.0,6.57,0.13,0,0,0,0,0,21.29,0.0,0
9746,101739,48,4,64,grocery,pos,Attica,13,4,23,72.32,4,3.0,41.13,0.57,0,1,0,0,0,23.73,0.0,0
9747,100607,32,2,33,restaurant,pos,Thessaly,7,5,39,56.38,2,1.0,27.24,0.48,1,1,0,0,1,28.05,0.0,0
9748,101461,49,2,37,utility,pos,Aegean,0,3,18,26.84,8,7.0,47.93,1.79,0,1,0,1,0,30.61,0.0,0
9749,101770,49,3,42,travel,pos,Aegean,23,5,5,62.89,1,0.0,68.01,1.08,0,1,1,1,1,34.49,0.0,0
9750,101298,34,3,48,electronics,mobile,Aegean,10,5,43,31.86,4,3.0,89.63,2.81,0,0,1,0,1,32.06,0.0,0
9751,100729,38,2,37,grocery,online,Aegean,15,1,19,64.62,1,8.0,40.9,0.63,0,0,0,0,0,23.94,0.0,0
9752,101386,65,1,77,utility,pos,Attica,21,2,15,41.97,6,2.0,48.28,1.15,0,1,0,0,0,25.15,0.0,0
9753,101983,62,1,24,travel,pos,Attica,8,5,40,27.37,2,3.0,75.95,2.77,0,1,1,0,1,32.01,0.0,0
9754,100554,35,1,44,restaurant,pos,Attica,0,4,21,65.08,3,5.0,30.25,0.46,0,1,0,1,0,26.89,0.0,0
9755,101436,18,2,19,travel,online,Crete,18,1,26,76.69,2,20.0,41.87,0.55,0,0,1,0,0,27.29,0.0,0
9756,101701,60,2,17,fuel,pos,Aegean,14,3,15,30.36,4,10.0,21.62,0.71,0,1,0,0,0,24.17,0.0,0
9757,100803,67,1,42,fuel,pos,Attica,15,1,47,21.4,3,2.0,70.08,3.28,0,1,0,0,0,27.63,0.0,0
9758,100968,61,3,43,grocery,mobile,Central_Macedonia,9,0,28,32.36,6,0.0,43.22,1.34,0,0,0,0,0,25.48,0.0,0
9759,102222,38,2,36,utility,online,Central_Macedonia,21,3,17,43.77,2,1.0,43.48,0.99,0,0,0,0,0,24.84,0.0,0
9760,100908,50,2,38,fuel,online,Attica,9,0,16,31.35,2,12.0,35.04,1.12,0,0,0,0,0,25.09,0.0,0
9761,101495,31,3,15,fuel,pos,Thessaly,0,6,23,53.05,3,5.0,74.27,1.4,1,1,0,1,1,37.03,0.0,0
9762,100374,55,2,27,gaming,pos,Attica,13,6,33,66.12,2,1.0,161.9,2.45,0,1,1,0,1,31.6,0.0,0
9763,102314,35,1,81,electronics,mobile,Central_Macedonia,18,1,13,74.35,4,10.0,41.83,0.56,0,0,1,0,0,27.37,0.0,0
9764,101492,34,2,48,travel,online,Aegean,9,4,42,20.67,2,1.0,117.73,5.7,1,0,1,0,0,42.98,0.0,0
9765,101900,41,1,58,electronics,online,Attica,10,2,19,11.6,3,3.0,36.78,3.17,0,0,1,0,0,46.03,41.57,1
9766,101506,35,1,51,fuel,online,Attica,22,4,39,29.87,3,5.0,40.29,1.35,0,0,0,0,0,25.5,0.0,0
9767,100888,51,4,62,grocery,pos,Thessaly,14,3,48,33.78,1,3.0,55.15,1.63,0,1,0,0,0,25.93,0.0,0
9768,100850,32,1,28,fashion,online,Central_Macedonia,7,5,16,25.2,5,2.0,30.57,1.21,0,0,0,0,1,25.27,0.0,0
9769,101753,73,2,44,travel,pos,Crete,8,5,27,37.43,3,5.0,143.12,3.82,0,1,1,0,1,33.09,0.0,0
9770,102149,49,1,48,utility,pos,Central_Macedonia,18,0,30,48.72,3,6.0,38.73,0.79,0,1,0,0,0,24.38,0.0,0
9771,100319,38,1,72,gaming,pos,Attica,17,5,39,35.04,3,4.0,88.47,2.52,0,1,1,0,1,31.7,0.0,0
9772,102113,30,2,42,grocery,pos,Attica,2,1,20,31.0,5,11.0,43.67,1.41,0,1,0,1,0,29.9,0.0,0
9773,102075,38,3,16,utility,pos,Aegean,18,4,39,53.77,1,3.0,72.48,1.35,0,1,0,0,0,25.5,0.0,0
9774,100272,40,1,31,grocery,pos,Attica,7,4,34,32.99,4,0.0,29.36,0.89,1,1,0,0,0,29.77,0.0,0
9775,100270,39,3,60,travel,pos,Aegean,3,4,18,41.87,3,7.0,116.2,2.78,1,1,1,1,0,47.38,0.0,0
9776,101737,36,1,37,fashion,mobile,Attica,3,5,46,21.61,3,0.0,16.12,0.75,0,0,0,1,1,28.11,0.0,0
9777,102107,32,3,72,grocery,mobile,Aegean,21,0,2,40.55,4,3.0,53.03,1.31,0,0,0,0,0,25.43,0.0,0
9778,100984,53,4,51,gaming,pos,Aegean,5,4,44,74.91,4,4.0,105.08,1.4,0,1,1,1,0,35.44,0.0,0
9779,101601,59,2,75,restaurant,pos,Attica,12,2,19,52.68,3,4.0,30.08,0.57,0,1,0,0,0,23.74,0.0,0
9780,102499,32,2,20,electronics,online,Crete,13,2,47,25.14,3,3.0,171.47,6.82,1,0,1,0,0,43.8,0.0,0
9781,100806,41,2,40,grocery,pos,Thessaly,11,1,13,34.68,5,4.0,66.18,1.91,0,1,0,0,0,26.3,0.0,0
9782,100562,20,1,33,restaurant,online,Crete,8,4,21,22.13,4,1.0,31.2,1.41,0,0,0,0,0,25.6,0.0,0
9783,102479,35,1,74,travel,pos,Aegean,0,2,6,49.37,4,4.0,148.94,3.02,0,1,1,1,0,38.44,0.0,0
9784,100701,66,1,32,grocery,online,Attica,1,4,43,34.8,2,6.0,12.27,0.35,1,0,0,1,0,32.05,0.0,0
9785,101181,56,2,38,travel,pos,Aegean,11,3,37,27.34,3,19.0,199.86,7.31,0,1,1,0,0,35.41,0.0,0
9786,101105,49,1,29,grocery,online,Central_Macedonia,20,2,20,27.72,4,7.0,14.41,0.52,0,0,0,0,0,23.56,0.0,0
9787,101308,28,2,42,gaming,pos,Attica,20,3,32,14.37,4,0.0,32.78,2.28,0,1,1,0,0,31.38,0.0,0
9788,100671,34,1,32,fuel,pos,Central_Macedonia,16,3,6,27.96,3,1.0,13.17,0.47,0,1,0,0,0,23.38,0.0,0
9789,101697,36,3,34,travel,pos,Attica,6,4,34,57.89,2,7.0,74.76,1.29,0,1,1,0,0,29.64,0.0,0
9790,101729,54,1,24,utility,pos,Central_Macedonia,22,0,31,41.26,4,1.0,61.53,1.49,0,1,0,0,0,25.73,0.0,0
9791,100501,58,1,50,utility,mobile,Attica,9,5,46,25.97,2,4.0,128.79,4.96,0,0,0,0,1,28.75,0.0,0
9792,101202,42,2,36,fashion,pos,Thessaly,19,1,32,39.1,5,3.0,20.08,0.51,0,1,0,0,0,23.54,0.0,0
9793,100143,53,3,50,gaming,pos,Attica,3,1,17,60.15,1,1.0,144.95,2.41,0,1,1,1,0,37.54,0.0,0
9794,100552,33,1,17,grocery,online,Central_Macedonia,13,5,40,51.8,2,0.0,29.06,0.56,0,0,0,0,1,23.71,0.0,0
9795,102468,46,3,26,electronics,pos,,5,0,40,43.39,1,4.0,210.27,4.85,0,1,1,1,0,40.43,0.0,0
9796,101265,55,3,17,utility,mobile,Aegean,11,2,44,,1,0.0,32.42,0.48,0,0,0,0,0,23.42,0.0,0
9797,101556,61,2,34,grocery,online,Thessaly,18,4,35,25.82,4,3.0,59.99,2.32,0,0,0,0,0,26.77,0.0,0
9798,102221,28,1,79,utility,pos,Attica,22,5,47,41.77,2,7.0,20.75,0.5,0,1,0,0,1,23.48,0.0,0
9799,101784,60,4,49,grocery,online,Aegean,1,6,32,65.12,2,7.0,165.25,2.54,0,0,0,1,1,31.72,0.0,0
9800,101980,71,1,47,gaming,online,Attica,10,4,37,15.13,7,4.0,89.49,5.91,1,0,1,0,0,43.15,0.0,0
9801,101780,25,3,62,utility,pos,Central_Macedonia,1,1,49,46.04,4,2.0,158.76,3.45,0,1,0,1,0,32.73,0.0,0
9802,101247,23,3,54,restaurant,online,Aegean,13,2,33,86.41,4,6.0,19.89,0.23,0,0,0,0,0,22.17,0.0,0
9803,101581,62,2,20,electronics,pos,Attica,23,0,31,24.26,4,1.0,133.18,5.49,0,1,1,1,0,40.97,0.0,0
9804,100721,38,2,37,gaming,pos,Attica,8,5,1,45.28,1,1.0,31.7,0.7,0,1,1,0,1,27.94,0.0,0
9805,102226,40,2,26,utility,online,Central_Macedonia,9,0,13,56.09,2,1.0,62.86,1.12,0,0,0,0,0,25.1,0.0,0
9806,100449,57,2,70,fashion,online,Central_Macedonia,6,0,6,62.16,3,16.0,85.25,1.37,0,0,0,0,0,25.54,0.0,0
9807,102210,32,3,31,fashion,online,Attica,20,6,16,54.92,2,2.0,62.78,1.14,0,0,0,0,1,25.14,0.0,0
9808,102195,46,3,31,grocery,pos,Thessaly,20,1,8,39.67,2,1.0,34.61,0.87,0,1,0,0,0,24.57,0.0,0
9809,100355,27,1,36,grocery,online,Aegean,19,1,33,49.8,3,7.0,62.54,1.26,0,0,0,0,0,25.34,0.0,0
9810,101775,53,3,52,grocery,pos,Aegean,5,2,14,47.63,2,5.0,61.45,1.29,0,1,0,1,0,29.64,0.0,0
9811,102474,53,3,30,restaurant,online,Attica,5,0,13,27.64,2,11.0,90.96,3.29,0,0,0,1,0,46.21,82.23,1
9812,101430,45,2,51,restaurant,pos,Crete,3,4,47,37.68,2,2.0,41.84,1.11,0,1,0,1,0,29.21,0.0,0
9813,100850,43,2,40,fuel,pos,Aegean,4,2,23,18.28,2,7.0,77.39,4.23,0,1,0,1,0,33.44,0.0,0
9814,102198,43,2,11,gaming,pos,Attica,17,2,38,42.86,4,0.0,51.47,1.2,0,1,1,0,0,29.43,0.0,0
9815,101281,41,3,38,grocery,pos,Central_Macedonia,13,4,4,46.23,4,4.0,65.82,1.42,0,1,0,0,0,25.62,0.0,0
9816,100304,42,3,56,utility,pos,Attica,20,2,33,28.67,3,3.0,44.27,1.54,0,1,0,0,0,25.81,0.0,0
9817,100623,54,3,43,travel,pos,Attica,15,1,46,139.53,5,9.0,128.76,0.92,0,1,1,0,0,28.69,0.0,0
9818,101706,22,3,32,electronics,pos,Attica,22,6,7,29.19,5,1.0,81.78,2.8,0,1,1,0,1,32.04,0.0,0
9819,101138,65,4,89,grocery,pos,Thessaly,1,4,10,67.47,2,6.0,29.91,0.44,0,1,0,1,0,26.78,0.0,0
9820,100541,45,3,39,utility,pos,Crete,16,6,35,46.56,4,4.0,18.63,0.4,0,1,0,0,1,23.09,0.0,0
9821,101997,70,1,22,utility,online,Attica,2,2,33,26.13,3,5.0,117.01,4.48,0,0,0,1,0,33.64,0.0,0
9822,100301,46,2,64,fuel,mobile,Central_Macedonia,8,6,38,34.26,2,,22.09,0.64,0,0,0,0,1,23.97,0.0,0
9823,100547,43,2,21,travel,mobile,Attica,10,6,14,29.11,4,3.0,79.59,2.73,1,0,1,0,1,39.76,0.0,0
9824,101164,51,3,48,restaurant,mobile,Attica,12,0,17,57.24,3,1.0,36.67,0.64,0,0,0,0,0,23.96,0.0,0
9825,100098,28,2,26,electronics,mobile,Aegean,5,0,4,81.01,6,0.0,84.79,1.05,0,0,1,1,0,34.37,0.0,0
9826,100968,30,4,19,restaurant,pos,Central_Macedonia,4,5,13,133.28,2,13.0,26.95,0.2,0,1,0,1,1,24.99,0.0,0
9827,102274,41,3,41,electronics,pos,Thessaly,3,2,34,64.22,2,11.0,58.43,0.91,0,1,1,1,0,33.87,0.0,0
9828,102352,44,2,30,fashion,pos,Attica,5,5,36,29.26,3,2.0,58.69,2.01,0,1,0,1,1,30.97,0.0,0
9829,102179,55,3,49,utility,pos,Attica,16,3,30,59.42,4,1.0,44.89,0.76,0,1,0,0,0,24.28,0.0,0
9830,100809,44,3,61,grocery,online,Aegean,21,1,7,51.47,1,0.0,57.5,1.12,0,0,0,0,0,25.09,0.0,0
9831,100162,60,1,60,fashion,mobile,Attica,8,1,45,40.6,4,0.0,40.39,0.99,0,0,0,0,0,24.84,0.0,0
9832,102037,18,2,42,fuel,online,Attica,20,1,31,21.85,7,0.0,41.29,1.89,1,0,0,0,0,32.11,0.0,0
9833,100933,65,4,40,gaming,mobile,Thessaly,19,4,2,27.55,5,0.0,65.23,2.37,0,0,1,0,0,31.5,0.0,0
9834,101872,38,3,42,restaurant,online,Central_Macedonia,6,0,51,84.36,2,0.0,82.35,0.98,1,0,0,0,0,30.04,0.0,0
9835,100297,51,1,78,grocery,pos,Aegean,4,1,31,32.32,4,8.0,61.76,1.91,0,1,0,1,0,30.82,0.0,0
9836,101669,57,1,26,utility,pos,Aegean,9,5,2,28.43,3,4.0,44.46,1.56,0,1,0,0,1,25.83,0.0,0
9837,101465,27,3,79,grocery,mobile,Attica,2,2,22,52.8,4,20.0,15.01,0.28,0,0,0,1,0,25.73,0.0,0
9838,102301,60,3,17,fashion,online,Attica,23,4,10,25.09,2,1.0,40.89,1.63,0,0,0,1,0,30.33,0.0,0
9839,100254,52,3,73,gaming,pos,Crete,19,2,1,96.97,2,1.0,81.24,0.84,0,1,1,0,0,28.42,0.0,0
9840,101019,64,2,43,utility,pos,Attica,9,0,28,22.88,4,7.0,66.2,2.89,0,1,0,0,0,27.31,0.0,0
9841,102474,44,3,77,restaurant,online,Central_Macedonia,12,3,2,22.98,1,1.0,18.17,0.79,0,0,0,0,0,24.37,0.0,0
9842,100974,43,4,27,restaurant,online,Attica,7,1,4,103.55,2,4.0,64.63,0.62,1,0,0,0,0,28.75,0.0,0
9843,101645,34,2,51,electronics,pos,Aegean,0,5,26,144.04,3,0.0,134.13,0.93,0,1,1,1,1,33.95,0.0,0
9844,100402,35,2,56,grocery,mobile,Aegean,4,5,37,24.61,2,10.0,161.55,6.57,0,0,0,1,1,35.01,0.0,0
